Id,PostTypeId,CreationDate,Title,OwnerUserId,Tags,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount
"81509","1","2020-09-10 15:54:17","How many items does apriori algorithm consider while working on data set of say 100 product?","89478","<data-mining><association-rules>","0","13","0","0","1"
"81511","1","2020-09-10 16:18:58","Book suggestions","99332","<machine-learning><python><books>","0","42","1","0",""
"81515","1","2020-09-10 18:05:14","How can I randomly sample the space of consistent neural networks for given data?","104371","<neural-network>","1","108","2","5",""
"81516","1","2020-09-10 18:16:18","Collapse categorical variable to reduce levels using a decision tree","80044","<decision-trees><categorical-data><categorical-encoding>","0","21","0","0",""
"81517","1","2020-09-10 18:49:14","Stacking: How to best treat base learner?","71442","<machine-learning-model><stacking>","1","12","0","2",""
"81520","1","2020-09-10 19:06:20","What is multi-hot encoding?","104592","<machine-learning><machine-learning-model><encoding><one-hot-encoding>","0","127","1","4","1"
"81521","1","2020-09-10 19:09:06","Dealing with high dimensionality datasets","75252","<cnn><pca><dimensionality-reduction><lda>","2","25","0","0","1"
"81522","1","2020-09-10 19:55:30","How to obtain a count of the classes of a categorical var within a certain time interval for a time-stamped data?","3314","<pandas><python-3.x>","0","27","1","0",""
"81525","1","2020-09-10 20:53:51","A question about SAMME algorithm (Adaboost)","90217","<machine-learning><ensemble-modeling><boosting><adaboost>","0","9","0","0",""
"81526","1","2020-09-10 21:20:44","PyTorchs ConvTranspose2d padding parameter","99838","<cnn><pytorch><convolution><convolutional-neural-network>","0","238","1","0",""
"81528","1","2020-09-10 22:20:38","Support Vectors of SVM","95498","<machine-learning><classification><svm>","1","92","1","0",""
"81529","1","2020-09-10 23:10:23","How to backpropogate Convolution layer padding inputs with respect to output derivative","104598","<deep-learning><cnn><convolution>","0","71","1","0",""
"81531","1","2020-09-11 00:07:55","Architecture for sequential data","49997","<neural-network><tensorflow><lstm><rnn>","0","19","0","0",""
"81533","1","2020-09-11 02:55:24","How to Convolve a High-Res Image by a (fully convolutional) CNN kernel?","79310","<python><cnn><convolution><image-segmentation>","0","9","0","0",""
"81537","1","2020-09-11 08:32:22","What is an example of normalization (making the row unit norm)?","89478","<normalization>","0","34","1","3","1"
"81541","1","2020-09-11 09:20:30","How to predict multiple images from folder in python","104143","<python><classification><image-classification><predict>","1","1375","2","0",""
"81546","1","2020-09-11 10:33:59","Interpretation of the data through scatter plot","104622","<machine-learning><linear-regression><data-analysis>","0","34","1","0",""
"69805","1","2020-03-17 01:10:17","How to extract the reason behind a prediction using TensorFlow?","91876","<machine-learning><tensorflow><cnn><image-classification>","1","76","2","1",""
"69808","1","2020-03-17 02:50:58","scaling credit risk scorecard","91571","<linear-regression><logistic-regression><scoring><sas>","1","20","0","0",""
"69809","1","2020-03-17 04:06:08","LSTM loss value not change, accuracy stucked at 50%","91879","<machine-learning><deep-learning><tensorflow>","1","63","2","0",""
"69810","1","2020-03-17 04:39:52","Workng of LME model used for a set of category variable(s) and a continuous variable?","91724","<linear-regression><data-science-model><linear-algebra>","0","41","0","5",""
"69815","1","2020-03-17 06:06:36","How to prepare masks for multiclass semantic segmentation?","91882","<computer-vision><image-segmentation>","1","281","1","0",""
"69820","1","2020-03-17 11:02:25","python///TypeError: unsupported operand type(s) for -: 'list' and 'list' ,i write the code and i get this massege","91891","<python>","0","183","1","0",""
"69823","1","2020-03-17 11:21:41","Drastic drop in Somers' D ? Why?","90681","<cross-validation><ranking><descriptive-statistics><interpretation>","1","30","1","0",""
"69826","1","2020-03-17 11:34:34","Picking a model to go ahead with for a WGAN","91480","<machine-learning><tensorflow><loss-function><gan>","1","12","0","0",""
"69827","1","2020-03-17 12:31:46","What are and how can I unserstand/process geo levels id from this dataset?","91739","<dataset><predictive-modeling>","1","10","0","0",""
"69829","1","2020-03-17 13:00:03","How to perform link prediction in text based relationship data","91896","<python><statistics><probability><graphical-model>","1","26","1","0",""
"69830","1","2020-03-17 13:03:20","What is the difference between filling missing values with 0 or any othe constant term like -999?","77835","<machine-learning>","0","104","3","6",""
"69832","1","2020-03-17 13:24:00","Multiple time series sequence prediction for multiple multivariate time series","75211","<time-series><lstm><sequence-to-sequence><sequential-pattern-mining>","1","38","0","0",""
"69834","1","2020-03-17 13:33:17","Since is not possible test all the possible combination, what is the correct procedure to follow on building Machine Learning?","91898","<machine-learning><classification><data-cleaning><accuracy><hyperparameter-tuning>","1","73","0","0","1"
"69835","1","2020-03-17 13:48:26","Load tsv file as SummarizedExperiment","91899","<r>","1","11","0","0",""
"69838","1","2020-03-17 14:29:41","Neural network always outputting 1","87605","<machine-learning><tensorflow>","1","38","0","8",""
"69839","1","2020-03-17 14:44:28","Non-categorical loss in Keras","79523","<keras><loss-function>","1","185","2","6","1"
"69840","1","2020-03-17 15:30:35","How do I evaluate a K-Means unsupervised anomaly detection approach?","91892","<scikit-learn><unsupervised-learning><k-means><anomaly-detection>","1","21","0","0",""
"69844","1","2020-03-17 17:05:17","Transformer-XL architecture","77350","<neural-network><transformer>","0","95","1","0","1"
"69847","1","2020-03-17 18:17:50","What is the selection criteria to choose between XGBoost and Random Forest","89582","<machine-learning><random-forest><xgboost><model-selection><ensemble-modeling>","1","329","1","0",""
"69852","1","2020-03-17 19:09:52","Extremely high MSE/MAE for Ridge Regression(sklearn) when the label is directly calculated from the features","14667","<scikit-learn><mse><ridge-regression>","4","518","2","5",""
"69857","1","2020-03-17 19:30:24","How to deal with broad and narrow variance within classes in classification tasks","90404","<classification><multiclass-classification><supervised-learning>","2","65","1","4","1"
"69866","1","2020-03-18 00:45:25","PyTorch MultiLayer Perceptron Classification Size of Features vs Labels Wrong","91925","<loss-function><pytorch><mlp><mini-batch-gradient-descent><mse>","0","87","1","2",""
"81548","1","2020-09-11 11:05:39","Use predicted data to improve Multinomial Naive Bayes model for text classification","104617","<classification><scikit-learn><naive-bayes-classifier>","1","16","0","0",""
"81551","1","2020-09-11 11:46:31","Can I treat concept drift detection as a binary clarification problem?","82600","<classification><anomaly-detection>","0","17","0","0",""
"81553","1","2020-09-11 11:51:53","A causal story is not causality either","85987","<theory><cause-and-effect>","0","15","0","0",""
"81554","1","2020-09-11 12:14:29","Loss function for age classification","104628","<machine-learning><python><classification><loss-function><pytorch>","2","112","1","4",""
"81557","1","2020-09-11 12:46:38","Reinforcement Learning for classification of a CSV file","104630","<machine-learning><python><classification><reinforcement-learning>","1","33","0","0",""
"81563","1","2020-09-11 14:29:20","SVM is taking too long for hyperparameter tuning","103984","<classification><logistic-regression><svm><overfitting><hyperparameter-tuning>","0","216","0","1",""
"81564","1","2020-09-11 14:30:52","Neural network regression is not dynamic enough to predict target range?","90404","<neural-network><regression><cnn>","0","42","1","2",""
"81565","1","2020-09-11 14:34:31","Is it possible for a model with a large amount of data to perform very well and reach an extremely low cost within a single epoch?","104392","<deep-learning><tensorflow><cnn>","1","33","3","0",""
"81568","1","2020-09-11 15:22:55","Good chromosome representation in a VRPTW genetic algorithm","104635","<optimization><genetic-algorithms><representation>","1","34","1","0",""
"81571","1","2020-09-11 16:10:50","How to predict orders with a range of items? And total orders which sum up to the total?","104213","<time-series><forecasting>","1","19","1","0",""
"81572","1","2020-09-11 17:32:41","Detecting Deformable Curve in a Video","61884","<computer-vision><object-detection>","0","5","0","0",""
"81573","1","2020-09-11 17:35:45","What is the best way to compare these small distributions?","54717","<statistics>","0","47","1","2",""
"81574","1","2020-09-11 17:42:20","How are the Google Cloud Natural Language API Sentiment Analysis outputs interpreted?","83161","<sentiment-analysis><google-cloud-platform>","0","16","0","0",""
"81576","1","2020-09-11 18:30:42","How can I determine the relationship between spam and weekdays?","96922","<python><correlation><numpy>","3","75","2","2",""
"81578","1","2020-09-11 18:44:30","Marginal contribution of a text document","104644","<machine-learning><nlp><feature-selection>","1","21","1","0",""
"81583","1","2020-09-11 22:08:23","Automating the training and deployment of the model as more data becomes available","104650","<data>","0","18","1","0",""
"81592","1","2020-09-12 00:58:07","Different results with same input in request/response if input by one row or several rows in Azure Machine Learning Studio","43122","<azure-ml>","0","36","0","2",""
"81593","1","2020-09-12 02:41:05","Interpreting decision tree results after target encoding","104657","<decision-trees><target-encoding>","1","45","1","0",""
"81594","1","2020-09-12 02:55:06","How to understand the definition of Greedy Target-based Statistics in the CatBoost paper","35597","<catboost>","0","58","0","3",""
"81595","1","2020-09-12 04:37:50","Does BERT has any advantage over GPT3?","93992","<nlp><bert><openai-gpt>","5","2034","2","6","1"
"81597","1","2020-09-12 05:41:25","In Mini Batch Gradient Descent what happens to remaining examples","98121","<neural-network><mini-batch-gradient-descent>","0","40","1","0",""
"81600","1","2020-09-12 07:53:26","How to apply multiple filter in Data Frame?","101318","<pandas><feature-selection><data-cleaning><data-science-model><text-filter>","1","50","1","0","1"
"81602","1","2020-09-12 09:03:31","How to find average of Duplicate Column Headers in Python dataframe","104664","<python><pandas>","1","11","0","0",""
"81607","1","2020-09-12 13:09:02","Calculate the number of TP, FP, FN for the object detection task with many classes","104670","<python><object-detection><confusion-matrix><implementation>","1","98","0","1",""
"81612","1","2020-09-12 15:46:12","Which tool is good to collect tweets on 50 keywords over the last 5 years and then analyze them with the LDA algorithm or sentiment analysis?","104675","<data-mining><sentiment-analysis><topic-model><lda><twitter>","0","24","1","1",""
"81613","1","2020-09-12 17:10:15","How to handle fixed values for variables in pre-processing","71952","<data-science-model><preprocessing><dummy-variables>","1","19","1","3",""
"69867","1","2020-03-18 01:13:36","Is it possible to train a model on a more complicated data set and then retrain on a simpler dataset that has continuous frames for LSTM model?","91928","<keras><cnn><lstm><object-detection>","1","12","0","0",""
"69869","1","2020-03-18 02:11:54","Pyspark Dataframes to Pandas and ML Ops - Parallel Execution Hold?","62458","<machine-learning><dataset><pandas><apache-spark><pyspark>","1","112","1","2",""
"69870","1","2020-03-18 02:48:15","Call routing using AI","44560","<machine-learning><dataset><data><recommender-system><ai>","1","29","1","0","1"
"69871","1","2020-03-18 03:46:09","Is the search space of Hyperparameters Continuous or Discrete?","91933","<machine-learning><hyperparameter><hyperparameter-tuning><search><theory>","1","152","2","0","1"
"69877","1","2020-03-18 08:19:33","Feeding XLM-R embeddings to neural machine translation?","90505","<neural-network><natural-language-process><sequence-to-sequence><machine-translation><language-model>","0","251","1","0",""
"69878","1","2020-03-18 09:08:52","how to configure and access data on spark","91939","<apache-spark>","1","16","0","0",""
"69879","1","2020-03-18 09:39:58","time series forecasting of time to leave for multiple customers using one model","91943","<machine-learning><time-series><lstm><rnn><forecasting>","1","21","0","0",""
"69881","1","2020-03-18 10:02:41","License Plate OCR","85398","<data><computer-vision><ocr>","0","47","1","0",""
"69886","1","2020-03-18 11:18:59","Predicting future of power consumption in repeating manufacturing process","91095","<machine-learning><time-series><dataset><predictive-modeling>","1","15","0","1",""
"69888","1","2020-03-18 12:08:57","What is the state of the art/research metric to compare ellipses but jaccard coefficient?","63372","<data><metric><jaccard-coefficient>","1","14","0","0",""
"69889","1","2020-03-18 12:13:29","How to check the randomness or the distribution of an attribute in a dataset?","77664","<python><dataset><python-3.x>","1","20","2","0",""
"69892","1","2020-03-18 13:24:07","How do we determine what is learnt by a ML model?","70031","<machine-learning><regression><random-forest>","2","19","1","0",""
"69896","1","2020-03-18 14:23:14","MAPE over 100% after normalization of dataset","79199","<keras><time-series><lstm><normalization><forecasting>","1","55","0","0",""
"69900","1","2020-03-18 15:27:22","Understanding the output of the Random Forest method for classification","91738","<machine-learning><r><random-forest><cross-validation>","1","49","0","0","1"
"69902","1","2020-03-18 15:56:12","Updating 1st dataframe columns from 2nd data frame coulmns","91959","<python><pandas><dataframe>","1","46","3","0",""
"69903","1","2020-03-18 16:29:45","Self-driving AI model starts overfitting","91966","<neural-network><keras><tensorflow><overfitting><self-driving>","1","35","0","2",""
"69907","1","2020-03-18 17:40:12","80-20 or 80-10-10 for training machine learning models?","67349","<machine-learning><cross-validation><training>","0","212","1","1",""
"69911","1","2020-03-18 21:06:34","Using transformers for information extraction","56359","<natural-language-process><information-retrieval>","1","24","0","0","1"
"69914","1","2020-03-18 23:31:57","Sklearn Pipeline for mixed features: numerical and (skewed) categorical","62630","<machine-learning><scikit-learn><kaggle>","2","121","1","0","0"
"69915","1","2020-03-19 00:50:37","How to remove layers from a TensorFlow2 model?","91876","<machine-learning><keras><tensorflow><cnn><one-hot-encoding>","1","662","0","0",""
"69917","1","2020-03-19 01:55:09","what is learning rate in neural network?","76275","<machine-learning><deep-learning><keras><tensorflow><data-science-model>","-4","69","1","0",""
"69918","1","2020-03-19 01:59:30","Reward(t) vs. Reward(t+1) ? Reinforcement Learning, Q-learning","91556","<reinforcement-learning><q-learning>","1","76","0","1","1"
"69924","1","2020-03-19 03:15:23","Does someone have a low level inplemenation of tensorflow's ConvLSTM2D","91984","<machine-learning><tensorflow><cnn><lstm>","0","24","0","3",""
"69928","1","2020-03-19 08:26:52","How can I know my GAN does converge?","71648","<machine-learning><deep-learning><gan><generative-models>","1","50","0","4",""
"69930","1","2020-03-19 10:30:59","Find the optimal n_estimator by looping the model accuracy indicator in random forest algorithm - python","91262","<random-forest><python-3.x>","1","328","1","0",""
"69932","1","2020-03-19 10:58:32","could not broadcast input array from shape (13,160) into shape (13) while using sklearn normaliser","92008","<machine-learning><audio-recognition>","-1","397","1","5",""
"69933","1","2020-03-19 11:28:39","Embedding of the item","89979","<machine-learning><neural-network><word-embeddings><embeddings>","1","15","0","2",""
"69934","1","2020-03-19 11:31:15","Decision Trees change result at every run, how can I trust of my results?","92010","<machine-learning><decision-trees><cross-validation>","1","253","1","0","1"
"69939","1","2020-03-19 14:17:20","deep learning keras best practices","66386","<machine-learning><python><keras><tensorflow>","1","141","0","0",""
"69943","1","2020-03-19 14:36:36","What are machine learning/deep learning models for generating contextually related words and synonyms?","85604","<machine-learning><deep-learning><nlp><word2vec>","3","122","1","0",""
"69944","1","2020-03-19 14:39:39","Text vectorizer that capture feature offset in the text?","91159","<scikit-learn><feature-extraction><text><tfidf><text-classification>","2","24","1","0",""
"69945","1","2020-03-19 14:57:23","How to approximate constant parameters of any generalized function?","89201","<neural-network>","3","28","2","0",""
"69946","1","2020-03-19 15:08:52","Clustering a variable based on another variable or set of variables","89975","<machine-learning><python><clustering><algorithms>","0","55","1","0",""
"69947","1","2020-03-19 15:22:31","How to compute Hessian matrix for log-likelihood function for Logistic Regression","91644","<statistics><logistic-regression><matrix><mathematics><esl>","0","193","1","0",""
"69949","1","2020-03-19 16:26:42","Gradient boosting Regression with zero-inflated outcome","89795","<xgboost><lightgbm>","1","148","0","4",""
"69954","1","2020-03-19 17:15:00","Split text into phrases of a person and an operator","78997","<machine-learning><neural-network><nlp><speech-to-text>","0","19","1","0",""
"69957","1","2020-03-19 19:02:23","Why ROC value area under curve of two models is different whereas accuracy, precision, recall, f1-score and confusion matrix is same","92039","<machine-learning><scikit-learn><logistic-regression><confusion-matrix>","1","47","2","2",""
"69958","1","2020-03-19 19:14:54","Confusion matrix and ROC AUC curves are not in sync","92040","<python><classification><machine-learning-model><confusion-matrix><auc>","1","158","1","4",""
"69959","1","2020-03-19 19:38:29","Is it better to have higher train accuracy with lower test accuracy or higher test accuracy with lower train accuracy?","91204","<machine-learning><classification><scikit-learn><accuracy>","2","233","2","1",""
"69960","1","2020-03-19 19:46:24","How to identify recurring patterns in this set of transactional data","92041","<time-series><statistics><correlation>","2","215","1","1",""
"69962","1","2020-03-19 21:19:11","Keras fit_generator() for long signals","90395","<python><keras><lstm><machine-learning-model>","0","59","2","0",""
"69970","1","2020-03-20 00:12:51","How do I improve the accuracy of this classifier?","92053","<machine-learning><scikit-learn><image-classification>","0","31","0","2",""
"69978","1","2020-03-20 04:23:51","How can I appropriately handle cleaning of gender data?","88539","<machine-learning><data-cleaning><categorical-data>","14","3454","10","3","1"
"69981","1","2020-03-20 06:54:06","Preparing for a Machine Learning Design Interview","70792","<machine-learning><ranking><search>","2","1368","2","1",""
"69982","1","2020-03-20 07:49:29","Data Cleaning, refining etc","86829","<data-mining><data><data-cleaning>","0","77","2","0",""
"69983","1","2020-03-20 08:35:06","I don't understand RidgeCV's fit_intercept, and how to use it for my data","92066","<regression><linear-regression>","1","22","1","0",""
"81617","1","2020-09-12 17:57:07","How to combine and separate test and train data for data cleaning?","100122","<python><dataset><pandas><dataframe><python-3.x>","0","2706","3","0",""
"81618","1","2020-09-12 17:58:52","is it better to correlate and encode or encode and correlate?","102614","<machine-learning><preprocessing><correlation><encoding>","1","150","2","0",""
"81619","1","2020-09-12 18:39:05","Implemented AR to predict a time series, get nonsense out","104677","<machine-learning><time-series><machine-learning-model><forecasting>","0","21","0","0",""
"81623","1","2020-09-13 04:52:54","MultiLabelBinarizer() with inverse_transform()","83895","<machine-learning><python><scikit-learn><multilabel-classification><labels>","0","317","1","1",""
"81628","1","2020-09-13 06:55:48","With Stochastic Gradient Descent why we dont compute exact derivative of loss function?","98121","<deep-learning><gradient-descent><mini-batch-gradient-descent>","0","50","1","2",""
"81632","1","2020-09-13 09:34:45","Algorithm for Binary classification","101424","<machine-learning><deep-learning><classification><auc><roc>","1","45","1","2",""
"81638","1","2020-09-13 15:06:14","Abnormal value of ROC AUC score in Binary Classifier Model","100122","<python><neural-network><deep-learning><keras><python-3.x>","2","41","0","9",""
"81639","1","2020-09-13 14:25:46","Where can I get mapped ground-truth of Pascal VOC2012 in COCO classes?","101270","<dataset>","0","24","0","3",""
"81640","1","2020-09-13 16:09:01","Object detection is not improving although loss is decreasing","82999","<machine-learning><deep-learning><tensorflow><computer-vision><object-detection>","1","354","1","0",""
"81641","1","2020-09-13 16:27:19","Time series binary classification probability smoothing","85392","<classification><time-series>","0","51","1","0",""
"81648","1","2020-09-14 00:47:18","R - using heatmaply for a 2d histogram / density","104725","<r><visualization><data-wrangling><heatmap>","0","13","0","0","1"
"81651","1","2020-09-14 04:25:32","How to treat data transformation choices as hyperparemeters?","85383","<scikit-learn><hyperparameter-tuning><transformer>","2","46","2","0",""
"81653","1","2020-09-14 05:00:18","Response variable at the group level, independent variables at the entity level","104733","<machine-learning><learning>","2","13","0","0","1"
"81654","1","2020-09-14 05:23:29","Why Mini batch gradient descent is faster than gradient descent?","98121","<deep-learning><gradient-descent><mini-batch-gradient-descent>","0","132","2","0",""
"81655","1","2020-09-14 05:54:56","what other metrics can i use to estimate quality of the model predicting income range - interval estimation task?","50237","<classification><regression><metric><ridge-regression><estimation>","1","13","0","0","1"
"81656","1","2020-09-14 06:13:41","Question about AlphaGo Zero's Neural network architecture?","33467","<deep-learning><reinforcement-learning>","2","97","1","0",""
"81657","1","2020-09-14 06:13:50","how can i detect medicine name and info(use and contents) by using medicine wrappers","104732","<machine-learning><nlp><ocr>","0","31","2","0",""
"81661","1","2020-09-14 07:55:41","What's the best way to detect bible verse mentions in a text?","104737","<machine-learning><deep-learning><nlp><word-embeddings><natural-language-process>","2","50","1","0",""
"81665","1","2020-09-14 10:00:07","Grouping high dimension Y-space to lower dimensions","18819","<machine-learning><machine-learning-model><feature-engineering>","0","22","1","0",""
"81667","1","2020-09-14 10:08:20","What is the difference in plotting ROC curve with probability scores vs binary decisions","104429","<roc>","2","48","1","2",""
"81669","1","2020-09-14 10:46:09","How to interpret KDE distribution graph?","69197","<machine-learning><graphs><distribution><interpretation>","0","43","1","1",""
"81678","1","2020-09-14 12:42:25","How to approach for predicting semantic similarity between two phrases","104742","<nlp><learning><semantic-similarity>","0","33","1","1",""
"81681","1","2020-09-14 12:59:36","Bert for QuestionAnswering input exceeds 512","91355","<bert><transformer><question-answering><huggingface>","4","258","1","0","1"
"81682","1","2020-09-14 13:42:52","Using categorical and continuous variables in Deep Learning","57328","<neural-network><deep-learning><dataset><representation>","1","143","2","0","1"
"81685","1","2020-09-14 14:14:13","Difference between Memory and Disk space","101581","<machine-learning>","0","20","1","0",""
"81688","1","2020-09-14 14:37:00","Python : Approaches to mine for time ordered sequences","89082","<python><data-mining>","0","60","1","0",""
"81694","1","2020-09-14 15:22:22","In what stage should you plot validation and learning curve","104429","<machine-learning>","0","54","1","4",""
"81695","1","2020-09-14 15:56:27","Machine learning algorithms for correct words formation from jumbled words","102913","<word><bag-of-words>","1","44","1","2",""
"81697","1","2020-09-14 16:14:12","How to include validation set in the pipeline to tune parameters for an SVM?","104104","<machine-learning><python><scikit-learn><svm>","0","29","1","0",""
"81702","1","2020-09-14 18:08:12","Drastic increase in accuracy while using pickle file with sklearn","102614","<machine-learning><classification><training><accuracy><pickle>","1","28","1","3",""
"81704","1","2020-09-14 18:46:25","What's the difference between hessian regularisation (min_child_weight) and loss regularisation (gamma)? When to use one over another?","88076","<xgboost><regularization><boosting>","3","29","1","0",""
"81705","1","2020-09-14 19:14:51","Initial value space for Random Forest hyperparameter tuning","86182","<scikit-learn><random-forest><hyperparameter-tuning><grid-search>","2","29","0","0",""
"81708","1","2020-09-14 21:26:43","Could my AI classifier be extended to categorical data?","42363","<machine-learning><machine-learning-model><k-nn><ai>","3","46","0","1",""
"81710","1","2020-09-14 21:45:12","High validation loss, high validation accuracy","104763","<neural-network><deep-learning><pytorch>","1","40","1","1",""
"81714","1","2020-09-14 23:05:23","About finding pre-trained faceswap model for converting the Lionel Messi to baby face","104768","<deep-learning><ann>","0","139","0","0",""
"81716","1","2020-09-15 00:00:33","ValueError: output_type='binary', but y.shape = (30, 3)","90217","<python><classification><scikit-learn><numpy>","0","13","0","1",""
"81717","1","2020-09-15 00:57:39","Deviation towards the higher number side","99332","<statistics>","0","11","0","0",""
"81719","1","2020-09-15 07:31:21","Machine learning algorithms for forming Homophones from input dataset word","102913","<word><bag-of-words>","0","46","1","6",""
"81721","1","2020-09-15 08:04:44","Regularization hyperparam tuning during training","70614","<neural-network><overfitting><hyperparameter-tuning><regularization>","0","39","1","0",""
"81722","1","2020-09-15 08:12:39","AUC ROC Curve multi class Classification","104143","<python><multiclass-classification><auc><roc>","0","144","1","0",""
"81725","1","2020-09-15 08:49:45","Output all 1 when try to use ensemble CNN on MNIST dataset","103763","<tensorflow><cnn><ensemble-modeling>","0","21","0","2",""
"81727","1","2020-09-15 10:23:15","What would be the target input for Transformer Decoder during test phase?","97996","<nlp><transformer><attention-mechanism>","1","330","1","0","1"
"81729","1","2020-09-15 10:33:39","How to process list type questions in Question Answering task","104786","<deep-learning><nlp><natural-language-process><question-answering>","1","22","0","0",""
"81730","1","2020-09-15 11:09:27","When I add regularization like L1,L2 , do I need more epochs to properly train my model?","98121","<deep-learning><regularization>","3","75","2","0",""
"81733","1","2020-09-15 12:40:04","Automatic EDA for BIG Data","94033","<python><bigdata><colab>","0","14","0","1",""
"81736","1","2020-09-15 13:42:03","Including validation set in my code for a Linear SVM classifier returns a Type error","104104","<machine-learning><python><svm>","0","16","1","9",""
"81737","1","2020-09-15 13:52:40","Log analysis dataset with labeled cybersecurity issues","104797","<dataset><data><anomaly-detection>","2","39","2","0",""
"81739","1","2020-09-15 14:47:26","loss function for multi-label segmentation with class inbalance","83770","<deep-learning><loss-function><image-segmentation>","0","24","0","0",""
"81740","1","2020-09-15 14:49:35","Ordering of standardization, pca, and/or tfidf for neural network","104802","<neural-network><natural-language-process><pca><text-classification><tfidf>","0","57","1","0",""
"69986","1","2020-03-20 09:42:56","End to end k-means clustering - python","91262","<clustering><k-means><python-3.x>","1","81","0","0",""
"69990","1","2020-03-20 11:50:10","using feature selection to improve model performance","84113","<python><regression><feature-selection><random-forest>","1","52","1","0",""
"69996","1","2020-03-20 15:33:13","Combining categorical and continuous input features of different shapes to predict continuous variable","92002","<machine-learning><neural-network><keras>","1","39","0","0",""
"70004","1","2020-03-20 17:01:16","Train a deep learning model in chunks/sequentially to avoid memory error","92076","<machine-learning><python><deep-learning><natural-language-process>","1","101","1","0",""
"70007","1","2020-03-20 18:37:13","Purpose of trace-decay parameter in eligibility traces","45269","<reinforcement-learning>","1","94","1","0",""
"70013","1","2020-03-20 20:47:26","specifics of dilated convolutions in tensorflow","92092","<tensorflow><time-series><cnn>","1","15","0","0",""
"70016","1","2020-03-20 23:08:54","Is the hyperbolic tangent function a solution to the weight clipping problem of WGAN?","92097","<gan><generative-models><weight-initialization>","1","38","0","0","1"
"70017","1","2020-03-20 23:45:05","Clustering after PCA: Use the standardized data, or take into account the variation explained at each PC?","92098","<clustering><k-means><pca>","1","79","1","0","0"
"70021","1","2020-03-21 03:46:04","Model selection metric for validation phase in deep learning","92102","<deep-learning><model-selection>","1","26","1","0",""
"70022","1","2020-03-21 04:18:23","Highly imbalanced class Machine Learning","90153","<machine-learning>","2","48","3","2",""
"70023","1","2020-03-21 05:21:58","Train a GAN on ""before and after"" images of dental surgeries","53468","<tensorflow><computer-vision><gan><vae>","9","388","1","0","1"
"70031","1","2020-03-21 11:14:47","What is the better model architecture and setting when using merge layers?","62181","<deep-learning><keras><multilabel-classification><model-selection>","1","18","0","0",""
"70032","1","2020-03-21 11:29:39","Average n 2D clusters into one finale result","33279","<clustering>","1","25","0","4",""
"70033","1","2020-03-21 12:10:24","State of the Art/Research 2020 of Time Series Forecasting/Prediction","63372","<machine-learning><lstm><xgboost><forecasting>","1","432","0","1",""
"70035","1","2020-03-21 12:30:24","Item position in Gravity Search Algorithm","91057","<machine-learning><clustering><search>","1","20","0","0",""
"70036","1","2020-03-21 13:25:27","Genetic Optimization, Heuristic regarding choosing the number of generations and population size","17415","<genetic-algorithms>","1","14","1","0",""
"70038","1","2020-03-21 15:46:10","Sudden drop of score in the last few episodes","92131","<deep-learning><tensorflow><reinforcement-learning><openai-gym>","2","71","0","1",""
"70039","1","2020-03-21 16:46:34","Clarifying Probability Mass Function (PMF)","45907","<machine-learning><probability>","1","46","1","0",""
"70041","1","2020-03-21 17:31:09","Can OLS regression be used to predict from a complete sequence of data?","89255","<prediction><sequence><least-squares-svm>","1","24","1","0",""
"70042","1","2020-03-21 17:59:26","Detecting features in XY Plots using CNNs","78627","<neural-network><cnn>","1","25","1","3",""
"70043","1","2020-03-21 18:28:05","Create new data set","92135","<machine-learning><dataset><machine-learning-model>","1","21","1","0",""
"70047","1","2020-03-21 20:49:31","svd to reduce text matricies","92138","<python><preprocessing><dimensionality-reduction>","1","25","0","2",""
"70050","1","2020-03-21 22:49:31","Keras: do `sample weights` take part in the derivatives","92151","<neural-network><keras><training><loss-function>","2","537","1","1",""
"70054","1","2020-03-22 02:20:01","Interpretation for test score , training score and validation score in machine learning?","91735","<cross-validation><overfitting>","2","1659","1","0",""
"70056","1","2020-03-22 05:07:35","Using GPUs of other machines in the network with Keras","92155","<neural-network><keras><training><gpu>","1","85","1","0",""
"70061","1","2020-03-22 08:47:36","tf.keras: val accuracy on mnist dataset drops to random guess","75891","<keras><tensorflow><gpu><mnist>","1","28","0","0",""
"70064","1","2020-03-22 10:34:38","How gradients are learned for pooling layers in Convolution Neural Network?","85353","<cnn><pooling>","1","132","1","0",""
"70067","1","2020-03-22 11:01:45","Advanced frequent pattern identification","69970","<sequential-pattern-mining><pattern-recognition>","1","21","0","0",""
"70068","1","2020-03-22 11:19:18","How to transform and cummulate data in python","92172","<python><pandas><data-cleaning>","1","105","1","1",""
"70075","1","2020-03-22 14:00:50","Predicting the missing word using fasttext pretrained word embedding models (CBOW vs skipgram)","92174","<machine-learning><nlp><prediction><word2vec><gensim>","2","550","1","0","1"
"70076","1","2020-03-22 14:51:35","How can I map category values to , e.g., increasing numbers (for anonymization purposes, say) in Orange?","92180","<orange><orange3>","1","34","0","2",""
"70078","1","2020-03-22 15:25:58","Kohen Kappa Coefficient of Naive Bayes with 62% overall accuracy is better than Logistic Regression with 98% accuracy?","92039","<machine-learning><logistic-regression><class-imbalance><naive-bayes-classifier>","2","103","1","1",""
"70079","1","2020-03-22 15:30:25","Definition of obstacles in new OpenAI gym environment","92186","<machine-learning><reinforcement-learning><openai-gym>","1","62","0","1",""
